measurement_timestamp,state_of_health,state_of_charge,voltage,current,temperature,cycle_count,capacity_fade,internal_resistance,data_source
2023-10-01T06:43:12,93.85,75.15,3.658,4.66,16.4,518,6.15,0.0203,OBD
2023-10-01T09:36:00,94.28,100.0,3.773,0.6,19.6,418,5.72,0.0225,OBD
2023-10-01T12:28:48,93.58,53.2,3.52,8.29,16.7,581,6.42,0.0201,OBD
2023-10-01T15:21:36,93.71,23.07,3.304,15.07,13.2,552,6.29,0.0181,OBD
2023-10-01T18:14:24,93.83,30.92,3.343,-8.76,17.5,522,6.17,0.0207,CAN
2023-10-01T21:07:12,94.1,67.85,3.582,10.66,14.0,458,5.9,0.0187,OBD
2023-10-02T00:00:00,94.12,78.02,3.648,13.3,16.3,455,5.88,0.0207,CAN
2023-10-02T02:52:48,93.63,66.19,3.546,-6.03,1.4,569,6.37,0.0216,OBD
2023-10-02T05:45:36,93.94,49.73,3.462,12.79,7.5,496,6.06,0.0161,BMS
2023-10-02T08:38:24,93.97,63.52,3.567,8.41,30.0,489,6.03,0.0246,BMS
2023-10-02T11:31:12,93.91,74.41,3.616,-3.95,9.3,503,6.09,0.0178,CAN
2023-10-02T14:24:00,93.87,81.12,3.678,-3.32,14.6,513,6.13,0.0199,CAN
2023-10-02T17:16:48,93.65,35.06,3.407,6.5,14.0,563,6.35,0.0206,CAN
2023-10-02T20:09:36,93.69,29.87,3.329,13.99,16.3,553,6.31,0.0181,CAN
2023-10-02T23:02:24,94.01,47.81,3.479,5.1,13.1,478,5.99,0.0171,OBD
2023-10-03T01:55:12,93.67,30.93,3.383,7.67,13.7,557,6.33,0.0168,CAN
2023-10-03T04:48:00,93.91,86.11,3.711,-2.02,9.3,501,6.09,0.0181,OBD
2023-10-03T07:40:48,93.7,56.01,3.517,2.01,7.1,551,6.3,0.0182,CAN
2023-10-03T10:33:36,94.0,68.82,3.56,9.44,7.2,480,6.0,0.0178,CAN
2023-10-03T13:26:24,94.02,25.97,3.347,12.2,10.2,475,5.98,0.0189,BMS
2023-10-03T16:19:12,93.9,53.06,3.512,-3.58,13.3,502,6.1,0.0178,CAN
2023-10-03T19:12:00,93.53,91.43,3.685,0.76,7.2,589,6.47,0.0165,BMS
2023-10-03T22:04:48,94.16,54.2,3.489,-4.49,12.8,441,5.84,0.0168,BMS
2023-10-04T00:57:36,94.09,82.66,3.669,8.46,2.3,457,5.91,0.0163,OBD
2023-10-04T03:50:24,94.1,24.55,3.336,1.57,16.2,455,5.9,0.0188,OBD
2023-10-04T06:43:12,93.57,71.27,3.598,4.12,23.5,579,6.43,0.0195,OBD
2023-10-04T09:36:00,93.79,92.08,3.727,-5.95,8.7,527,6.21,0.0189,Sensor
2023-10-04T12:28:48,93.51,29.66,3.401,8.31,13.2,594,6.49,0.018,CAN
2023-10-04T15:21:36,93.79,56.16,3.495,2.31,13.8,527,6.21,0.0164,OBD
2023-10-04T18:14:24,93.74,42.81,3.48,3.27,20.4,539,6.26,0.0199,BMS
2023-10-04T21:07:12,93.72,30.27,3.345,11.06,11.3,544,6.28,0.0195,CAN
2023-10-05T00:00:00,93.42,77.75,3.667,5.58,13.0,613,6.58,0.0201,CAN
2023-10-05T02:52:48,93.77,25.11,3.308,9.08,2.9,531,6.23,0.0188,BMS
2023-10-05T05:45:36,93.71,55.05,3.521,12.22,7.1,545,6.29,0.0187,OBD
2023-10-05T08:38:24,93.84,69.39,3.591,-4.83,15.2,515,6.16,0.0176,BMS
2023-10-05T11:31:12,93.68,25.86,3.349,14.94,15.9,551,6.32,0.0151,CAN
2023-10-05T14:24:00,93.84,86.03,3.664,7.18,2.5,513,6.16,0.0189,Sensor
2023-10-05T17:16:48,93.3,42.19,3.454,-0.92,7.7,640,6.7,0.0161,OBD
2023-10-05T20:09:36,94.21,58.02,3.564,2.95,14.8,425,5.79,0.0189,CAN
2023-10-05T23:02:24,93.78,66.14,3.564,-0.39,7.9,528,6.22,0.0163,BMS
2023-10-06T01:55:12,93.92,22.82,3.3,1.76,16.8,494,6.08,0.0217,Sensor
2023-10-06T04:48:00,93.92,93.07,3.773,13.81,22.1,494,6.08,0.0174,CAN
2023-10-06T07:40:48,93.82,56.06,3.509,-2.09,11.4,517,6.18,0.0159,BMS
2023-10-06T10:33:36,93.87,64.18,3.57,-0.02,10.2,505,6.13,0.0155,OBD
2023-10-06T13:26:24,93.81,63.26,3.546,12.61,7.5,520,6.19,0.0192,CAN
2023-10-06T16:19:12,94.29,65.47,3.619,9.65,22.6,406,5.71,0.0212,CAN
2023-10-06T19:12:00,93.97,93.51,3.753,5.83,13.6,481,6.03,0.021,CAN
2023-10-06T22:04:48,94.02,70.16,3.631,9.55,32.0,470,5.98,0.0241,BMS
2023-10-07T00:57:36,94.39,50.31,3.464,-0.88,10.9,380,5.61,0.0173,OBD
2023-10-07T03:50:24,94.03,81.95,3.654,10.37,12.0,467,5.97,0.0157,BMS
2023-10-07T06:43:12,94.17,73.65,3.618,12.7,22.6,434,5.83,0.0216,BMS
2023-10-07T09:36:00,93.69,86.64,3.718,-6.57,19.4,545,6.31,0.0211,OBD
2023-10-07T12:28:48,93.68,41.46,3.406,13.16,7.0,548,6.32,0.0189,OBD
2023-10-07T15:21:36,94.07,73.48,3.59,10.54,-3.9,455,5.93,0.0178,Sensor
2023-10-07T18:14:24,93.63,33.53,3.407,11.29,24.0,559,6.37,0.0219,BMS
2023-10-07T21:07:12,94.02,40.52,3.422,-4.91,6.9,468,5.98,0.0171,OBD
2023-10-08T00:00:00,94.01,91.38,3.718,10.48,8.5,470,5.99,0.0175,OBD
2023-10-08T02:52:48,94.17,46.7,3.475,7.44,12.2,432,5.83,0.0197,CAN
2023-10-08T05:45:36,93.84,33.96,3.389,-5.67,18.6,508,6.16,0.0215,CAN
2023-10-08T08:38:24,93.67,48.68,3.463,2.73,10.7,549,6.33,0.0171,OBD
2023-10-08T11:31:12,93.75,32.77,3.39,-8.6,14.0,529,6.25,0.0208,BMS
2023-10-08T14:24:00,93.68,98.41,3.789,-0.13,15.6,546,6.32,0.0187,Sensor
2023-10-08T17:16:48,94.06,28.19,3.386,-2.81,20.7,456,5.94,0.0198,CAN
2023-10-08T20:09:36,94.04,20.65,3.315,-0.34,8.1,462,5.96,0.0186,CAN
2023-10-08T23:02:24,93.72,35.38,3.401,7.03,19.7,537,6.28,0.0206,CAN
2023-10-09T01:55:12,93.31,27.93,3.323,-8.62,3.2,631,6.69,0.0169,CAN
2023-10-09T04:48:00,94.31,81.33,3.698,4.59,12.8,396,5.69,0.0231,BMS
2023-10-09T07:40:48,93.93,29.47,3.368,-1.92,19.8,485,6.07,0.0198,OBD
2023-10-09T10:33:36,93.88,73.82,3.606,-7.23,8.7,497,6.12,0.0175,OBD
2023-10-09T13:26:24,93.69,23.4,3.285,3.69,1.9,542,6.31,0.0171,CAN
2023-10-09T16:19:12,94.08,62.84,3.567,13.06,15.8,449,5.92,0.0206,OBD
2023-10-09T19:12:00,93.77,82.62,3.697,4.4,16.4,522,6.23,0.0199,OBD
2023-10-09T22:04:48,93.84,76.66,3.642,-0.99,13.6,507,6.16,0.0203,CAN
2023-10-10T00:57:36,93.48,37.05,3.404,-3.62,19.5,589,6.52,0.0214,OBD
2023-10-10T03:50:24,93.76,36.47,3.354,3.17,5.1,524,6.24,0.0166,Sensor
2023-10-10T06:43:12,94.0,31.0,3.321,14.71,4.7,467,6.0,0.0155,Sensor
2023-10-10T09:36:00,94.1,87.92,3.694,8.91,9.4,445,5.9,0.0229,CAN
2023-10-10T12:28:48,93.46,50.29,3.479,-3.16,15.5,594,6.54,0.0205,CAN
2023-10-10T15:21:36,93.51,41.83,3.413,7.36,8.6,583,6.49,0.0186,CAN
2023-10-10T18:14:24,94.21,29.57,3.398,0.21,11.9,417,5.79,0.0169,CAN
2023-10-10T21:07:12,93.17,40.27,3.415,-1.35,7.1,661,6.83,0.0166,Sensor
2023-10-11T00:00:00,93.55,88.15,3.74,-3.78,9.1,571,6.45,0.0188,CAN
2023-10-11T02:52:48,93.83,66.51,3.609,11.17,12.4,506,6.17,0.0202,OBD
2023-10-11T05:45:36,93.41,24.48,3.327,7.8,8.8,604,6.59,0.018,BMS
2023-10-11T08:38:24,93.41,49.8,3.496,7.55,12.2,605,6.59,0.0167,Sensor
2023-10-11T11:31:12,93.88,77.46,3.647,8.77,10.6,495,6.12,0.0181,CAN
2023-10-11T14:24:00,93.24,84.22,3.664,-2.09,21.8,643,6.76,0.0219,OBD
2023-10-11T17:16:48,93.51,50.77,3.491,-1.73,11.3,579,6.49,0.0164,CAN
2023-10-11T20:09:36,94.03,79.52,3.617,-8.6,10.3,458,5.97,0.0167,CAN
2023-10-11T23:02:24,94.01,29.02,3.358,2.0,14.0,462,5.99,0.0181,CAN
2023-10-12T01:55:12,93.73,56.27,3.496,5.67,13.6,529,6.27,0.0222,BMS
2023-10-12T04:48:00,93.69,76.04,3.592,-0.08,3.9,538,6.31,0.014,CAN
2023-10-12T07:40:48,93.85,22.07,3.346,1.91,17.4,500,6.15,0.0186,OBD
2023-10-12T10:33:36,93.72,65.31,3.605,8.35,18.0,530,6.28,0.0208,OBD
2023-10-12T13:26:24,93.51,52.15,3.493,0.13,14.2,579,6.49,0.0219,OBD
2023-10-12T16:19:12,93.52,29.07,3.394,-7.62,22.6,576,6.48,0.0229,BMS
2023-10-12T19:12:00,93.66,75.09,3.603,0.48,5.8,544,6.34,0.0171,Sensor
2023-10-12T22:04:48,94.29,78.05,3.638,10.79,21.6,393,5.71,0.0223,CAN
2023-10-13T00:57:36,93.49,48.16,3.461,-1.52,6.7,583,6.51,0.0182,BMS
2023-10-13T03:50:24,93.63,50.01,3.454,-2.75,8.8,549,6.37,0.0179,CAN
2023-10-13T06:43:12,93.93,23.63,3.345,9.26,21.0,479,6.07,0.0194,OBD
2023-10-13T09:36:00,93.73,88.36,3.735,-3.99,20.6,526,6.27,0.0166,CAN
2023-10-13T12:28:48,93.77,22.34,3.284,-0.59,10.6,515,6.23,0.0169,CAN
2023-10-13T15:21:36,93.46,54.98,3.5,5.77,18.0,588,6.54,0.0175,OBD
2023-10-13T18:14:24,93.67,34.33,3.353,-5.39,17.5,540,6.33,0.0204,OBD
2023-10-13T21:07:12,93.96,78.55,3.668,0.25,15.7,470,6.04,0.017,CAN
2023-10-14T00:00:00,94.32,81.77,3.69,8.98,16.0,384,5.68,0.0193,CAN
2023-10-14T02:52:48,93.75,32.14,3.408,-8.98,22.9,519,6.25,0.0176,OBD
2023-10-14T05:45:36,93.65,78.84,3.631,-3.14,8.9,543,6.35,0.0185,CAN
2023-10-14T08:38:24,93.76,47.05,3.424,1.12,15.4,517,6.24,0.0178,CAN
2023-10-14T11:31:12,93.54,28.73,3.32,-8.66,10.9,568,6.46,0.0196,BMS
2023-10-14T14:24:00,93.72,80.69,3.645,3.19,17.3,527,6.28,0.022,OBD
2023-10-14T17:16:48,93.45,26.57,3.387,-9.27,22.2,588,6.55,0.0225,CAN
2023-10-14T20:09:36,93.76,23.27,3.272,-1.06,-4.2,515,6.24,0.0181,Sensor
2023-10-14T23:02:24,93.66,20.13,3.309,6.22,20.8,539,6.34,0.0232,Sensor
2023-10-15T01:55:12,93.71,42.93,3.397,7.87,11.5,527,6.29,0.0182,BMS
2023-10-15T04:48:00,93.75,75.05,3.586,9.68,14.3,517,6.25,0.0186,OBD
2023-10-15T07:40:48,93.7,45.22,3.474,12.27,5.9,529,6.3,0.019,OBD
2023-10-15T10:33:36,93.78,68.55,3.591,8.45,15.5,510,6.22,0.019,OBD
2023-10-15T13:26:24,93.62,49.41,3.449,7.69,1.6,547,6.38,0.0182,BMS
2023-10-15T16:19:12,93.69,34.59,3.362,10.0,17.0,532,6.31,0.0186,OBD
2023-10-15T19:12:00,93.8,88.13,3.69,2.71,17.4,504,6.2,0.0209,CAN
2023-10-15T22:04:48,93.57,45.29,3.487,-5.69,16.2,558,6.43,0.0171,BMS
2023-10-16T00:57:36,94.1,38.16,3.424,9.04,15.2,433,5.9,0.0186,OBD
2023-10-16T03:50:24,93.83,79.59,3.6,-10.58,8.4,498,6.17,0.0195,CAN
2023-10-16T06:43:12,93.61,51.76,3.446,-9.1,9.6,548,6.39,0.0192,CAN
2023-10-16T09:36:00,93.98,73.65,3.592,-3.68,-1.4,462,6.02,0.0165,BMS
2023-10-16T12:28:48,93.47,52.06,3.478,3.28,9.8,580,6.53,0.0192,CAN
2023-10-16T15:21:36,93.82,62.9,3.588,10.91,13.3,498,6.18,0.018,BMS
2023-10-16T18:14:24,93.79,65.89,3.585,-0.18,25.0,506,6.21,0.022,BMS
2023-10-16T21:07:12,93.53,72.58,3.642,7.63,25.7,566,6.47,0.0203,BMS
2023-10-17T00:00:00,93.7,79.91,3.706,-4.64,31.9,526,6.3,0.0214,BMS
2023-10-17T02:52:48,93.97,22.36,3.289,-6.23,13.0,463,6.03,0.0191,OBD
2023-10-17T05:45:36,93.52,23.97,3.326,13.87,14.1,568,6.48,0.0163,OBD
2023-10-17T08:38:24,93.47,80.32,3.675,14.24,16.0,580,6.53,0.0181,Sensor
2023-10-17T11:31:12,93.41,76.99,3.679,-6.76,28.5,594,6.59,0.0222,OBD
2023-10-17T14:24:00,93.65,80.69,3.669,4.25,11.3,536,6.35,0.0195,Sensor
2023-10-17T17:16:48,93.61,59.09,3.52,9.25,13.6,545,6.39,0.013,OBD
2023-10-17T20:09:36,93.71,22.26,3.338,-9.56,10.0,522,6.29,0.0176,Sensor
2023-10-17T23:02:24,93.69,58.39,3.555,8.72,15.6,528,6.31,0.0178,BMS
2023-10-18T01:55:12,93.76,79.85,3.673,5.58,8.9,511,6.24,0.0139,BMS
2023-10-18T04:48:00,93.82,89.27,3.677,-4.02,2.7,495,6.18,0.0143,CAN
2023-10-18T07:40:48,93.85,70.47,3.598,4.66,11.5,489,6.15,0.0172,BMS
2023-10-18T10:33:36,93.16,35.57,3.363,-7.36,8.3,649,6.84,0.014,CAN
2023-10-18T13:26:24,94.05,31.38,3.342,-5.06,1.9,442,5.95,0.0159,BMS
2023-10-18T16:19:12,93.91,28.61,3.348,12.13,15.6,473,6.09,0.0194,BMS
2023-10-18T19:12:00,93.52,86.77,3.698,9.32,0.5,565,6.48,0.016,BMS
2023-10-18T22:04:48,93.51,44.26,3.434,-5.88,5.0,567,6.49,0.0135,CAN
2023-10-19T00:57:36,93.39,45.89,3.461,5.07,16.4,594,6.61,0.02,OBD
2023-10-19T03:50:24,93.78,70.63,3.641,4.4,15.9,504,6.22,0.0169,CAN
2023-10-19T06:43:12,93.75,62.78,3.573,7.14,13.0,511,6.25,0.0186,OBD
2023-10-19T09:36:00,93.58,86.18,3.679,15.28,5.6,549,6.42,0.0216,OBD
2023-10-19T12:28:48,93.8,49.48,3.477,-2.92,10.0,499,6.2,0.0195,CAN
2023-10-19T15:21:36,93.76,42.18,3.419,-1.8,13.0,507,6.24,0.0225,OBD
2023-10-19T18:14:24,93.54,63.35,3.559,-7.02,14.2,560,6.46,0.0185,BMS
2023-10-19T21:07:12,93.59,69.28,3.595,5.94,7.7,548,6.41,0.018,OBD
2023-10-20T00:00:00,94.02,83.44,3.69,0.97,5.9,446,5.98,0.0188,OBD
2023-10-20T02:52:48,93.83,49.04,3.486,14.66,18.8,490,6.17,0.0205,OBD
2023-10-20T05:45:36,93.34,75.54,3.61,0.95,10.1,605,6.66,0.0166,OBD
2023-10-20T08:38:24,93.39,54.51,3.518,8.29,17.9,593,6.61,0.0186,OBD
2023-10-20T11:31:12,92.94,21.41,3.336,-9.54,19.0,696,7.06,0.0212,OBD
2023-10-20T14:24:00,93.64,88.16,3.659,2.71,7.7,535,6.36,0.0207,CAN
2023-10-20T17:16:48,93.36,70.57,3.609,-7.08,11.7,599,6.64,0.018,OBD
2023-10-20T20:09:36,93.99,52.32,3.509,5.52,23.0,451,6.01,0.0186,CAN
2023-10-20T23:02:24,93.51,42.9,3.457,-7.17,16.6,564,6.49,0.0208,CAN
2023-10-21T01:55:12,93.97,61.58,3.61,1.95,15.5,455,6.03,0.0208,BMS
2023-10-21T04:48:00,93.53,82.25,3.676,-5.23,10.6,558,6.47,0.015,OBD
2023-10-21T07:40:48,93.72,66.87,3.553,13.89,3.8,515,6.28,0.0151,OBD
2023-10-21T10:33:36,93.57,40.05,3.432,7.46,4.1,550,6.43,0.0159,CAN
2023-10-21T13:26:24,93.84,67.87,3.595,9.75,15.2,485,6.16,0.0173,Sensor
2023-10-21T16:19:12,93.69,27.17,3.336,-1.14,10.1,520,6.31,0.0199,OBD
2023-10-21T19:12:00,93.58,82.19,3.689,6.88,13.5,546,6.42,0.0187,CAN
2023-10-21T22:04:48,93.66,43.63,3.471,-9.33,21.0,528,6.34,0.0192,OBD
2023-10-22T00:57:36,93.93,44.34,3.45,-2.76,10.4,462,6.07,0.0174,CAN
2023-10-22T03:50:24,93.52,73.86,3.636,6.6,16.7,560,6.48,0.0173,CAN
2023-10-22T06:43:12,93.45,25.36,3.332,14.07,3.5,576,6.55,0.0157,OBD
2023-10-22T09:36:00,93.61,69.79,3.644,0.46,19.5,537,6.39,0.0207,CAN
2023-10-22T12:28:48,93.54,59.59,3.501,-9.55,-0.9,553,6.46,0.0149,OBD
2023-10-22T15:21:36,93.74,27.8,3.396,3.69,19.2,507,6.26,0.0192,BMS
2023-10-22T18:14:24,94.13,47.26,3.462,-2.03,4.6,414,5.87,0.0196,CAN
2023-10-22T21:07:12,93.67,60.47,3.555,-7.65,22.9,524,6.33,0.021,OBD
2023-10-23T00:00:00,94.0,100.0,3.743,0.39,14.1,446,6.0,0.018,CAN
2023-10-23T02:52:48,93.78,72.04,3.593,-4.7,9.5,496,6.22,0.0192,BMS
2023-10-23T05:45:36,94.26,38.61,3.413,9.87,9.7,382,5.74,0.0136,CAN
2023-10-23T08:38:24,93.55,39.56,3.443,-7.27,26.3,551,6.45,0.0169,OBD
2023-10-23T11:31:12,93.77,32.11,3.415,-8.94,17.8,499,6.23,0.0164,BMS
2023-10-23T14:24:00,93.73,83.87,3.664,8.23,3.8,508,6.27,0.0177,OBD
2023-10-23T17:16:48,93.71,66.6,3.578,9.87,19.2,512,6.29,0.0187,OBD
2023-10-23T20:09:36,93.51,22.53,3.305,6.98,17.4,558,6.49,0.0172,CAN
2023-10-23T23:02:24,93.43,28.51,3.325,-5.74,9.0,578,6.57,0.0181,BMS
2023-10-24T01:55:12,93.46,36.72,3.436,5.42,18.4,570,6.54,0.0197,BMS
2023-10-24T04:48:00,93.59,85.95,3.724,3.42,24.7,539,6.41,0.0233,BMS
2023-10-24T07:40:48,93.79,61.35,3.531,-8.69,8.4,492,6.21,0.0165,OBD
2023-10-24T10:33:36,93.78,22.55,3.321,6.86,12.0,494,6.22,0.0211,CAN
2023-10-24T13:26:24,93.69,77.79,3.628,1.54,2.6,514,6.31,0.017,CAN
2023-10-24T16:19:12,93.7,44.04,3.429,-1.79,9.5,512,6.3,0.0188,OBD
2023-10-24T19:12:00,93.36,87.18,3.722,4.65,10.3,592,6.64,0.017,CAN
2023-10-24T22:04:48,93.68,23.26,3.304,14.6,23.8,516,6.32,0.0206,OBD
2023-10-25T00:57:36,93.86,51.29,3.495,0.89,24.3,475,6.14,0.0231,BMS
2023-10-25T03:50:24,93.61,76.64,3.637,9.73,16.5,532,6.39,0.0157,OBD
2023-10-25T06:43:12,93.69,56.06,3.524,-0.86,8.0,513,6.31,0.0188,OBD
2023-10-25T09:36:00,93.61,90.04,3.748,11.42,24.1,532,6.39,0.0193,OBD
2023-10-25T12:28:48,93.5,69.94,3.603,5.94,22.2,557,6.5,0.02,BMS
2023-10-25T15:21:36,93.34,56.7,3.537,-1.18,27.0,595,6.66,0.0207,BMS
2023-10-25T18:14:24,93.45,52.08,3.485,-4.12,11.4,570,6.55,0.0197,OBD
2023-10-25T21:07:12,93.82,51.26,3.435,-3.19,5.9,483,6.18,0.0126,CAN
2023-10-26T00:00:00,93.54,77.29,3.644,-9.46,14.0,548,6.46,0.0217,CAN
2023-10-26T02:52:48,93.71,75.38,3.676,1.87,18.8,507,6.29,0.0199,OBD
2023-10-26T05:45:36,93.94,27.4,3.366,2.04,21.9,452,6.06,0.0209,OBD
2023-10-26T08:38:24,93.91,47.02,3.437,2.63,7.6,461,6.09,0.0171,CAN
2023-10-26T11:31:12,93.9,77.42,3.665,-7.78,17.1,462,6.1,0.0195,CAN
2023-10-26T14:24:00,93.62,70.66,3.597,3.86,19.0,527,6.38,0.0217,CAN
2023-10-26T17:16:48,93.66,51.72,3.464,4.96,-1.6,519,6.34,0.0129,CAN
2023-10-26T20:09:36,93.42,66.09,3.558,9.73,-1.7,575,6.58,0.0149,CAN
2023-10-26T23:02:24,93.28,25.51,3.33,10.7,7.6,607,6.72,0.018,CAN
2023-10-27T01:55:12,94.15,56.9,3.528,10.69,12.7,401,5.85,0.0229,BMS
2023-10-27T04:48:00,93.8,75.68,3.655,4.15,14.2,485,6.2,0.0172,OBD
2023-10-27T07:40:48,93.66,23.06,3.325,12.49,17.5,518,6.34,0.0201,CAN
2023-10-27T10:33:36,93.72,37.16,3.426,4.2,10.5,502,6.28,0.0216,OBD
2023-10-27T13:26:24,93.76,62.31,3.624,-3.95,24.3,493,6.24,0.0226,OBD
2023-10-27T16:19:12,93.37,58.16,3.504,9.04,13.8,585,6.63,0.0182,OBD
2023-10-27T19:12:00,93.17,88.99,3.71,-2.5,9.2,631,6.83,0.0194,CAN
2023-10-27T22:04:48,93.46,70.3,3.657,15.09,27.3,563,6.54,0.0227,BMS
2023-10-28T00:57:36,93.64,32.73,3.415,-6.35,25.6,521,6.36,0.0235,OBD
2023-10-28T03:50:24,93.61,48.1,3.493,10.36,29.2,528,6.39,0.0211,BMS
2023-10-28T06:43:12,93.68,78.08,3.685,15.31,19.0,511,6.32,0.0226,OBD
2023-10-28T09:36:00,93.56,81.58,3.629,-0.58,8.4,539,6.44,0.0191,BMS
2023-10-28T12:28:48,93.31,69.3,3.58,6.49,1.5,598,6.69,0.0135,Sensor
2023-10-28T15:21:36,93.51,72.43,3.623,8.75,11.8,551,6.49,0.0181,Sensor
2023-10-28T18:14:24,93.46,23.25,3.306,-3.58,6.8,561,6.54,0.0212,OBD
2023-10-28T21:07:12,93.67,47.22,3.491,3.31,13.7,513,6.33,0.0166,Sensor
2023-10-29T00:00:00,93.53,87.5,3.663,-8.56,0.8,544,6.47,0.0137,OBD
2023-10-29T02:52:48,93.66,80.51,3.645,-1.02,5.8,515,6.34,0.0169,OBD
2023-10-29T05:45:36,93.82,73.64,3.643,3.28,17.5,477,6.18,0.0208,BMS
2023-10-29T08:38:24,93.45,31.69,3.395,8.07,21.2,563,6.55,0.0224,OBD
2023-10-29T11:31:12,93.55,79.1,3.653,3.33,17.6,539,6.45,0.0179,BMS
2023-10-29T14:24:00,93.48,80.98,3.658,5.24,5.5,555,6.52,0.0145,CAN
2023-10-29T17:16:48,93.75,28.59,3.347,-2.37,15.4,491,6.25,0.0199,CAN
2023-10-29T20:09:36,93.98,72.96,3.646,2.93,25.5,436,6.02,0.024,CAN
2023-10-29T23:02:24,93.62,67.52,3.588,9.65,14.3,523,6.38,0.0147,CAN
2023-10-30T01:55:12,93.37,69.98,3.627,-7.53,15.9,581,6.63,0.0218,BMS
2023-10-30T04:48:00,93.81,94.75,3.742,9.1,15.4,477,6.19,0.0189,OBD
2023-10-30T07:40:48,93.48,45.31,3.485,-8.1,33.8,553,6.52,0.0243,OBD
2023-10-30T10:33:36,93.5,40.12,3.414,-0.73,18.3,549,6.5,0.0196,OBD
2023-10-30T13:26:24,93.64,82.93,3.658,-1.6,14.2,517,6.36,0.0156,Sensor
2023-10-30T16:19:12,93.77,31.88,3.35,4.11,3.1,485,6.23,0.0144,OBD
2023-10-30T19:12:00,93.6,89.15,3.702,-3.68,10.2,525,6.4,0.0181,CAN
2023-10-30T22:04:48,93.58,47.17,3.465,8.65,4.3,530,6.42,0.0169,BMS
2023-10-31T00:57:36,93.5,53.44,3.521,5.72,18.2,547,6.5,0.0216,CAN
2023-10-31T03:50:24,93.01,70.28,3.588,-0.58,13.2,661,6.99,0.0221,OBD
2023-10-31T06:43:12,93.94,30.27,3.345,8.31,10.6,445,6.06,0.0212,OBD
2023-10-31T09:36:00,93.64,85.97,3.696,3.02,19.7,515,6.36,0.0195,OBD
2023-10-31T12:28:48,93.41,70.86,3.579,1.33,8.3,569,6.59,0.0167,OBD
2023-10-31T15:21:36,93.38,65.41,3.589,-5.7,21.9,575,6.62,0.0201,BMS
2023-10-31T18:14:24,93.33,26.96,3.337,-7.83,8.4,586,6.67,0.0166,Sensor
2023-10-31T21:07:12,93.67,78.12,3.68,-2.24,19.0,506,6.33,0.0226,OBD
2023-11-01T00:00:00,93.3,81.94,3.67,-0.01,3.0,594,6.7,0.0196,OBD
2023-11-01T02:52:48,93.25,21.6,3.28,14.42,9.4,605,6.75,0.0168,BMS
2023-11-01T05:45:36,93.31,21.92,3.329,7.39,28.4,591,6.69,0.0201,OBD
2023-11-01T08:38:24,93.69,36.34,3.386,13.66,8.3,500,6.31,0.0211,CAN
2023-11-01T11:31:12,93.81,76.02,3.655,12.92,13.7,472,6.19,0.0158,CAN
2023-11-01T14:24:00,93.91,88.85,3.728,8.51,16.9,449,6.09,0.0178,OBD
2023-11-01T17:16:48,93.54,55.88,3.536,5.82,19.3,536,6.46,0.0218,BMS
2023-11-01T20:09:36,93.66,74.93,3.601,-0.38,10.0,508,6.34,0.0192,CAN
2023-11-01T23:02:24,93.93,20.83,3.349,9.36,25.1,444,6.07,0.0201,OBD
2023-11-02T01:55:12,93.4,72.77,3.604,-6.48,17.9,568,6.6,0.0186,OBD
2023-11-02T04:48:00,93.3,78.22,3.64,-3.47,13.7,592,6.7,0.0218,OBD
2023-11-02T07:40:48,93.25,41.05,3.399,2.66,8.8,602,6.75,0.0188,BMS
2023-11-02T10:33:36,93.47,26.35,3.371,1.28,5.6,550,6.53,0.0197,CAN
2023-11-02T13:26:24,93.45,48.41,3.456,-2.57,12.5,556,6.55,0.0203,OBD
2023-11-02T16:19:12,93.49,48.13,3.464,-8.79,9.5,546,6.51,0.018,OBD
2023-11-02T19:12:00,93.59,82.25,3.69,8.46,22.1,522,6.41,0.0193,BMS
2023-11-02T22:04:48,93.45,77.25,3.641,13.73,4.6,554,6.55,0.0208,CAN
2023-11-03T00:57:36,93.47,71.3,3.579,10.98,3.7,549,6.53,0.0156,OBD
2023-11-03T03:50:24,93.5,75.7,3.614,3.9,17.9,542,6.5,0.0205,Sensor
2023-11-03T06:43:12,93.22,78.13,3.649,0.91,15.5,607,6.78,0.0175,OBD
2023-11-03T09:36:00,93.71,72.01,3.603,10.9,14.8,493,6.29,0.0183,Sensor
2023-11-03T12:28:48,93.61,20.82,3.299,-8.15,20.1,516,6.39,0.0212,OBD
2023-11-03T15:21:36,93.18,44.97,3.474,0.03,22.2,616,6.82,0.0222,BMS
2023-11-03T18:14:24,93.65,54.23,3.549,9.35,30.8,507,6.35,0.0248,OBD
2023-11-03T21:07:12,93.51,50.55,3.477,3.04,11.4,538,6.49,0.0183,OBD
2023-11-04T00:00:00,93.39,85.3,3.723,-3.04,17.6,567,6.61,0.0193,OBD
2023-11-04T02:52:48,93.33,29.83,3.37,-1.32,24.5,581,6.67,0.0243,Sensor
2023-11-04T05:45:36,93.55,26.53,3.336,7.78,10.7,529,6.45,0.0168,OBD
2023-11-04T08:38:24,93.42,61.94,3.541,14.94,15.7,558,6.58,0.02,OBD
2023-11-04T11:31:12,93.48,23.34,3.322,11.24,11.1,544,6.52,0.0184,BMS
2023-11-04T14:24:00,93.75,71.93,3.622,11.13,15.6,480,6.25,0.0178,OBD
2023-11-04T17:16:48,93.46,25.18,3.318,10.65,18.4,549,6.54,0.0205,OBD
